"ID1","DataType","ExptNumber","MouseID","strainName","sex","Date","birthDate","ExptDoneBy","Age(days)","Age(wks)","Expr1011","BodyWeight","DrugBottleStartWeight","WaterBottleStartWeight","DrugBottleEndWeight","WaterBottleEndWeight","MeasureDays","d7","d8","d9","d10","d11","d12","d13","DrugDose","Drug","DoseUnits","d14","d15","d16","d17","d18","d19","d20","d21","d22","d23","d24","d25","mg/kg formula check","MouseIDDateMaster","MouseIDDateMDTStatic","MouseIDDateQC","coatColor","origin","Group","nickname","SucrosePreference","OralMethPreference","mgMeth_gMouse_day","d2-d4","d3-d5","d2-d4bias","TestNumber","DrugVolConsumed","WaterVolConsumed","DrugPreferenceScore","DrugMassConsumed","n_group_iqr","outlier_flag_DrugMassConsumed","outlier_flag_DrugPreferenceScore"
31878,"Oral methamphetamine","SUC0148","033531","B6NJ-Chn1-/- Cyfip2-S968F<J>","F",2024-05-29,2024-01-24,"Orianna",126,18,NA,21.6000003814697,69.9000015258789,72.9000015258789,67.8000030517578,68.4000015258789,2,NA,NA,NA,NA,NA,NA,"day 22-24 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219408.339404913,"033531_5/29/2024_Oral methamphetamine","033531_5/29/2024_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Chn1",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.00388888599450701,2.09999847412109,4.5,0.318181663751602,6,2.09999847412111,4.5,0.318181660549665,0.00388888599450704,"eligible",TRUE,FALSE
45677,"Oral methamphetamine","SUC0297","048787","B6NJ-Cnksr2-/- Cyfip2-S968F<J> (X chr)","F",2025-07-11,2025-03-09,"Fionna",124,17.7142857142857,NA,23.5999999576145,102.800003051758,95.3000030517578,96,94.0999984741211,3,NA,NA,NA,NA,NA,NA,"day 17-20 Methamphetamine Drinking","40","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"048787_7/11/2025_Oral methamphetamine","048787_7/11/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Cnksr2",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,6.80000305175781,1.20000457763672,0.8499995470047,4,6.800003051758,1.2000045776367,0.849999570846972,0.00384180964066146,"eligible",FALSE,TRUE
45656,"Oral methamphetamine","SUC0297","048788","B6NJ-Cnksr2-/- Cyfip2-S968F<J> (X chr)","M",2025-07-11,2025-03-09,"Fionna",124,17.7142857142857,NA,31.6444456312392,102.300003051758,95.6999969482422,92.9000015258789,93.6999969482422,3,NA,NA,NA,NA,NA,NA,"day 17-20 Methamphetamine Drinking","40","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"048788_7/11/2025_Oral methamphetamine","048788_7/11/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Cnksr2",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,9.40000152587891,2,0.824561417102814,4,9.40000152587909,2,0.824561426991057,0.00396067465168863,"eligible",FALSE,TRUE
44406,"Oral methamphetamine","SUC0291","048326","B6NJ-Cnksr2-/- Cyfip2-S968F<J> (X chr)","F",2025-06-04,2025-03-01,"Fionna",95,13.5714285714286,NA,21,93.1999969482422,87.0999984741211,89.5999984741211,82.3000030517578,2,NA,NA,NA,NA,NA,NA,"day 22-24 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397653.3203125,"048326_6/4/2025_Oral methamphetamine","048326_6/4/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Cnksr2",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.00685713995070685,3.59999847412109,4.79999542236328,0.428571552038193,6,3.59999847412111,4.7999954223633,0.428571558323131,0.00685713995070687,"eligible",FALSE,TRUE
45769,"Oral methamphetamine","SUC0297","048787","B6NJ-Cnksr2-/- Cyfip2-S968F<J> (X chr)","F",2025-07-16,2025-03-09,"Fionna",129,18.4285714285714,NA,22.6000003814697,94,89.0999984741211,90.3000030517578,87.8000030517578,2,NA,NA,NA,NA,NA,NA,"day 22-24 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375584.073099051,"048787_7/16/2025_Oral methamphetamine","048787_7/16/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Cnksr2",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.00654866705449422,3.69999694824219,1.29999542236328,0.740000545978546,6,3.6999969482422,1.2999954223633,0.740000518799618,0.00654866705449425,"eligible",FALSE,TRUE
45748,"Oral methamphetamine","SUC0297","048788","B6NJ-Cnksr2-/- Cyfip2-S968F<J> (X chr)","M",2025-07-16,2025-03-09,"Fionna",129,18.4285714285714,NA,30.7000007629395,94.1999969482422,86.5999984741211,88.8000030517578,84,2,NA,NA,NA,NA,NA,NA,"day 22-24 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272474.259057203,"048788_7/16/2025_Oral methamphetamine","048788_7/16/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Cnksr2",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.00703582249157878,5.39999389648438,2.59999847412109,0.674999892711639,6,5.3999938964844,2.59999847412109,0.674999880790598,0.0070358224915788,"eligible",FALSE,TRUE
32841,"Oral methamphetamine","SUC0165","035019","B6NJ-Cyfip2-S968F<J> (GET204)","M",2024-06-26,2024-03-05,"Orianna",113,16.1428571428571,NA,28.7999992370605,62.7000007629395,75.4000015258789,57.5999984741211,74.6999969482422,2,NA,NA,NA,NA,NA,NA,"day 22-24 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125400.004000134,"035019_6/26/2024_Oral methamphetamine","035019_6/26/2024_Oral methamphetamine","yes",NA,"Kumar Lab","no","GET204",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.00708333669989206,5.10000228881836,0.700004577636719,0.879309713840485,6,5.1000022888184,0.700004577636705,0.879309698461695,0.00708333669989213,"eligible",FALSE,TRUE
44376,"Oral methamphetamine","SUC0282","047771","B6NJ-Cyfip2-S968F<J> (GET204)","M",2025-06-04,2025-02-18,"Fionna",106,15.1428571428571,NA,28.3999996185303,88.5999984741211,81.5999984741211,86.9000015258789,81.5999984741211,2,NA,NA,NA,NA,NA,NA,"day 22-24 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271103.519266471,"047771_6/4/2025_Oral methamphetamine","047771_6/4/2025_Oral methamphetamine","yes",NA,"Kumar Lab","no","GET204",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.00239436193109381,1.69999694824219,0,1,6,1.69999694824219,0,1,0.0023943619310938,"eligible",FALSE,TRUE
50239,"Oral methamphetamine","SUC0366","054707","B6NJ-Cyfip2-S968F<J> (GET204)","F",2025-12-01,2025-08-16,"Fionna",107,15.2857142857143,NA,20.2955553266738,96.6900024414063,87.5100021362305,91.9300003051758,84.3600006103516,2,NA,NA,NA,NA,NA,NA,"day 20-22 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"054707_12/1/2025_Oral methamphetamine","054707_12/1/2025_Oral methamphetamine","yes",NA,"Kumar Lab","no","GET204",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,4.76000213623047,3.15000152587891,0.601769924163818,5,4.76000213623051,3.15000152587889,0.60176990296881,0.00938136859940876,"eligible",TRUE,FALSE
50285,"Oral methamphetamine","SUC0371","055447","B6NJ-Cyfip2-S968F<J> (GET204)","M",2025-12-03,2025-09-04,"Fionna",90,12.8571428571429,NA,28.6599998474121,86.2900009155273,82.129997253418,79.620002746582,77.4899978637695,2,NA,NA,NA,NA,NA,NA,"day 22-24 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239721.220964011,"055447_12/3/2025_Oral methamphetamine","055447_12/3/2025_Oral methamphetamine","yes",NA,"Kumar Lab","no","GET204",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.00930913915485954,6.66999816894531,4.63999938964844,0.589743554592133,6,6.6699981689453,4.63999938964849,0.58974355515021,0.00930913915485952,"eligible",TRUE,FALSE
51988,"Oral methamphetamine","SUC0397","056292","B6NJ-Cyfip2-S968F<J> (GET204)","F",2026-01-26,2025-09-25,"Fionna",123,17.5714285714286,NA,22.7966666751437,91.8300018310547,93.3399963378906,85.5400009155273,89.3499984741211,2,NA,NA,NA,NA,NA,NA,"day 20-22 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"056292_1/26/2026_Oral methamphetamine","056292_1/26/2026_Oral methamphetamine","yes",NA,"Kumar Lab","no","GET204",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,6.29000091552734,3.98999786376953,0.611867845058441,5,6.2900009155274,3.9899978637695,0.611867865995759,0.011036702874435,"eligible",TRUE,FALSE
51089,"Oral methamphetamine","SUC0402","056296","B6NJ-Cyfip2-S968F<J> (GET204)","M",2025-12-27,2025-09-25,"Fionna",93,13.2857142857143,NA,29.5857146126884,100.849998474121,86.4599990844727,93.5400009155273,83.1399993896484,2,NA,NA,NA,NA,NA,NA,"day 20-22 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"056296_12/27/2025_Oral methamphetamine","056296_12/27/2025_Oral methamphetamine","yes",NA,"Kumar Lab","no","GET204",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,7.30999755859375,3.31999969482422,0.687676310539246,5,7.30999755859369,3.3199996948243,0.687676335592958,0.00988314482754954,"eligible",TRUE,FALSE
48783,"Oral methamphetamine","SUC0346","052657","B6NJ-Dnajb5-/- Cyfip2-S968F<J>","F",2025-10-01,2025-06-22,"Fionna",101,14.4285714285714,NA,19.5399996439616,87.8399963378906,92.1900024414063,80.4899978637695,89.4100036621094,2,NA,NA,NA,NA,NA,NA,"day 15-17 Methamphetamine Drinking","20","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"052657_10/1/2025_Oral methamphetamine","052657_10/1/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Dnajb5",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,7.34999847412109,2.77999877929688,0.725567638874054,3,7.34999847412109,2.7799987792969,0.725567667023908,0.00376151412898948,"eligible",TRUE,FALSE
48260,"Oral methamphetamine","SUC0326","050483","B6NJ-Dnajb5-/- Cyfip2-S968F<J>","M",2025-09-06,2025-04-23,"Fionna",136,19.4285714285714,NA,25.3999998910087,93.7399978637695,81.6900024414063,84.5,79.6100006103516,2,NA,NA,NA,NA,NA,NA,"day 20-22 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"050483_9/6/2025_Oral methamphetamine","050483_9/6/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Dnajb5",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,9.23999786376953,2.08000183105469,0.816254258155823,5,9.2399978637695,2.0800018310547,0.816254250253582,0.0145511778006588,"eligible",TRUE,FALSE
48308,"Oral methamphetamine","SUC0326","050483","B6NJ-Dnajb5-/- Cyfip2-S968F<J>","M",2025-09-08,2025-04-23,"Fionna",138,19.7142857142857,NA,24.5,84.5,101.309997558594,74.3000030517578,98.8000030517578,2,NA,NA,NA,NA,NA,NA,"day 22-24 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256259.187659439,"050483_9/8/2025_Oral methamphetamine","050483_9/8/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Dnajb5",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.0166530562420281,10.1999969482422,2.50999450683594,0.802518010139465,6,10.1999969482422,2.50999450683621,0.802518002021684,0.0166530562420281,"eligible",TRUE,FALSE
29654,"Oral methamphetamine","SUC0111","031970","B6NJ-Fndc4-/- Cyfip2-S968F<J>","F",2024-03-20,2023-12-12,"Orianna",99,14.1428571428571,NA,20.7111114925808,78.8000030517578,83.6999969482422,69.1999969482422,82.6999969482422,2,NA,NA,NA,NA,NA,NA,"day 15-17","20","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"031970_3/20/2024_Oral methamphetamine","031970_3/20/2024_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Fndc4",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,9.60000610351563,1,0.905660450458527,2,9.6000061035156,1,0.905660431679531,0.0046351959946498,"eligible",TRUE,FALSE
24806,"Oral methamphetamine","SUC0041","021587","B6NJ-Fndc4-/- Cyfip2-S968F<J>","F",2023-07-20,2023-04-14,"Marina",97,13.8571428571429,NA,21.7000007629395,81.5999984741211,74.4000015258789,78.0999984741211,71.5,2,NA,NA,NA,NA,NA,NA,"Day 11-13","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293684.780501097,"021587_7/20/2023_Oral methamphetamine","021587_7/20/2023_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Fndc4",NA,"OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days",0.00645161267639678,3.5,2.90000152587891,0.54687488079071,6,3.5,2.90000152587891,0.546874869614871,0.00645161267639677,"eligible",TRUE,TRUE
24813,"Oral methamphetamine","SUC0041","022269","B6NJ-Fndc4-/- Cyfip2-S968F<J>","M",2023-07-20,2023-04-15,"Marina",96,13.7142857142857,NA,30.2000007629395,80.5999984741211,69,76.0999984741211,67.9000015258789,2,NA,NA,NA,NA,NA,NA,"Day 11-13","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203101.308377972,"022269_7/20/2023_Oral methamphetamine","022269_7/20/2023_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Fndc4",NA,"OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days",0.0059602647500887,4.5,1.09999847412109,0.80357164144516,6,4.5,1.09999847412109,0.803571647527326,0.00596026475008869,"eligible",TRUE,TRUE
28392,"Oral methamphetamine","SUC0097","030995","B6NJ-Fndc4-/- Cyfip2-S968F<J>","M",2024-02-27,2023-11-15,"Misty",104,14.8571428571429,NA,28.5,82.5,69.3000030517578,78.5,66.6999969482422,2,NA,NA,NA,NA,NA,NA,"Days 9-11","80","methamphetamine drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227236.842105263,"030995_2/27/2024_Oral methamphetamine","030995_2/27/2024_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Fndc4",NA,"OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days",0.0056140350877193,4,2.60000610351563,0.606060028076172,5,4,2.6000061035156,0.606060045591373,0.0056140350877193,"eligible",TRUE,TRUE
28394,"Oral methamphetamine","SUC0097","030997","B6NJ-Fndc4-/- Cyfip2-S968F<J>","M",2024-02-27,2023-11-15,"Misty",104,14.8571428571429,NA,28.2999992370605,83.4000015258789,83.5,78,82.5,2,NA,NA,NA,NA,NA,NA,"Days 9-11","80","methamphetamine drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229865.737480076,"030997_2/27/2024_Oral methamphetamine","030997_2/27/2024_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Fndc4",NA,"OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days",0.00763251119640637,5.40000152587891,1,0.843750059604645,5,5.40000152587891,1,0.843750037252894,0.00763251119640638,"eligible",TRUE,TRUE
29794,"Oral methamphetamine","SUC0111","031966","B6NJ-Fndc4-/- Cyfip2-S968F<J>","F",2024-03-27,2023-12-12,"Orianna",106,15.1428571428571,NA,21.7000007629395,81.0999984741211,84.9000015258789,77.8000030517578,81.1999969482422,2,NA,NA,NA,NA,NA,NA,"day 22-24 Methamphetamine","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290764.048676942,"031966_3/27/2024_Oral methamphetamine","031966_3/27/2024_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Fndc4",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.00608294065684866,3.29999542236328,3.70000457763672,0.471427917480469,5,3.2999954223633,3.7000045776367,0.471427917480471,0.00608294065684867,"eligible",TRUE,FALSE
40054,"Oral methamphetamine","SUC0237","041131","B6NJ-Gigyf2-/- Cyfip2-S968F<J>","M",2025-01-29,2024-09-06,"Fionna",145,20.7142857142857,NA,28.5222223069933,93.4000015258789,82.5,92.4000015258789,75.5999984741211,2,NA,NA,NA,NA,NA,NA,"day 15-17 Methamphetamine Drinking","20","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"041131_1/29/2025_Oral methamphetamine","041131_1/29/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Gigf2tm1b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,1,6.90000152587891,0.126582249999046,3,1,6.90000152587891,0.126582254031748,0.000350603816643983,"eligible",FALSE,TRUE
42144,"Oral methamphetamine","SUC0261","046183","B6NJ-Gigyf2-/- Cyfip2-S968F<J>","F",2025-04-02,2025-01-09,"Fionna",83,11.8571428571429,NA,22.7000007629395,90.6999969482422,92,89,85.1999969482422,2,NA,NA,NA,NA,NA,NA,"day 15-17 Methamphetamine Drinking","20","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"046183_4/2/2025_Oral methamphetamine","046183_4/2/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Gigf2tm1b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,1.69999694824219,6.80000305175781,0.199999645352364,3,1.6999969482422,6.8000030517578,0.199999640969671,0.000748897308857211,"eligible",FALSE,TRUE
43163,"Oral methamphetamine","SUC0279","047353","B6NJ-Igsf9b-/- Cyfip2-S968F<J>","F",2025-04-28,2025-02-08,"Fionna",79,11.2857142857143,NA,20.6000003814697,98.1999969482422,97,90.4000015258789,93.3000030517578,2,NA,NA,NA,NA,NA,NA,"day 13-15 Methamphetamine drinking","20","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430935.927623713,"047353_4/28/2025_Oral methamphetamine","047353_4/28/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Igsf9b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.00378640547472008,7.79999542236328,3.69999694824219,0.678260922431946,2,7.7999954223633,3.6999969482422,0.678260921485517,0.0037864054747201,"eligible",TRUE,FALSE
43257,"Oral methamphetamine","SUC0279","047353","B6NJ-Igsf9b-/- Cyfip2-S968F<J>","F",2025-05-02,2025-02-08,"Fionna",83,11.8571428571429,NA,21.0888894399007,96.5999984741211,86.4000015258789,89.5999984741211,79.5999984741211,3,NA,NA,NA,NA,NA,NA,"day 17-20 Methamphetamine Drinking","40","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"047353_5/2/2025_Oral methamphetamine","047353_5/2/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Igsf9b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",NA,7,6.80000305175781,0.507246255874634,4,7,6.80000305175781,0.507246264638206,0.00442571115939108,"eligible",TRUE,FALSE
43351,"Oral methamphetamine","SUC0279","047353","B6NJ-Igsf9b-/- Cyfip2-S968F<J>","F",2025-05-07,2025-02-08,"Fionna",88,12.5714285714286,NA,21.7000007629395,100.5,89.0999984741211,97.4000015258789,81.4000015258789,2,NA,NA,NA,NA,NA,NA,"day 22-24 Methamphetamine Drinking","80","Methamphetamine Drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451092.15903947,"047353_5/7/2025_Oral methamphetamine","047353_5/7/2025_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Igsf9b",NA,"OM5: 4 days 20mg-L,  3 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2-3 days skip weekend work",0.00571428270070009,3.09999847412109,7.69999694824219,0.287037014961243,6,3.09999847412109,7.69999694824219,0.2870370174141,0.00571428270070008,"eligible",TRUE,FALSE
20150,"Oral methamphetamine","SUC0043","023262","B6NJ-Isca1+/- Cyfip2-S968F<J>","F",2023-08-07,2023-05-20,"Marina",79,11.2857142857143,NA,18.8999996185303,81.6999969482422,80.5999984741211,80.5999984741211,76,2,NA,NA,NA,NA,NA,NA,"Day 1-3","20","Methamphetamine drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348413.738844407,"023262_8/7/2023_Oral methamphetamine","023262_8/7/2023_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Isca1tm1b",NA,"OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days",0.000582009786414288,1.09999847412109,4.59999847412109,0.192982286214828,1,1.09999847412111,4.59999847412109,0.192982291764267,0.000582009786414295,"eligible",TRUE,FALSE
20152,"Oral methamphetamine","SUC0043","023915","B6NJ-Isca1+/- Cyfip2-S968F<J>","M",2023-08-07,2023-05-27,"Marina",72,10.2857142857143,NA,24,83.9000015258789,80.9000015258789,82.6999969482422,76,2,NA,NA,NA,NA,NA,NA,"Day 1-3","20","Methamphetamine drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289105.407714844,"023915_8/7/2023_Oral methamphetamine","023915_8/7/2023_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Isca1tm1b",NA,"OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days",0.000500001907348633,1.20000457763672,4.90000152587891,0.196721866726875,1,1.2000045776367,4.90000152587891,0.196721865072415,0.000500001907348627,"eligible",TRUE,FALSE
26909,"Oral methamphetamine","SUC0081","030352","B6NJ-Isca1+/- Cyfip2-S968F<J>","F",2024-01-22,2023-10-30,"Misty",84,12,NA,18.6000003814697,84.5999984741211,83.5999984741211,79.6999969482422,82.4000015258789,2,NA,NA,NA,NA,NA,NA,"Days 1-3","20","methamphetamine drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362506.424226937,"030352_1/22/2024_Oral methamphetamine","030352_1/22/2024_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Isca1tm1b",NA,"OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days",0.00263440936848611,4.90000152587891,1.19999694824219,0.803279161453247,1,4.90000152587889,1.19999694824219,0.803279139604197,0.00263440936848611,"eligible",TRUE,FALSE
26959,"Oral methamphetamine","SUC0081","030352","B6NJ-Isca1+/- Cyfip2-S968F<J>","F",2024-01-24,2023-10-30,"Misty",86,12.2857142857143,NA,19,79.6999969482422,82.4000015258789,74.1999969482422,79.4000015258789,2,NA,NA,NA,NA,NA,NA,"Days 3-5","20","methamphetamine drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311249.460320724,"030352_1/24/2024_Oral methamphetamine","030352_1/24/2024_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Isca1tm1b",NA,"OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days",0.00289473684210526,5.5,3,0.647058844566345,2,5.5,3,0.647058823529412,0.00289473684210526,"eligible",TRUE,FALSE
26960,"Oral methamphetamine","SUC0081","030355","B6NJ-Isca1+/- Cyfip2-S968F<J>","M",2024-01-24,2023-10-30,"Misty",86,12.2857142857143,NA,24.7000007629395,77.9000015258789,82.9000015258789,76.6999969482422,82.1999969482422,2,NA,NA,NA,NA,NA,NA,"Days 3-5","20","methamphetamine drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241899.979876314,"030355_1/24/2024_Oral methamphetamine","030355_1/24/2024_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Isca1tm1b",NA,"OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days",0.0004858317978019,1.20000457763672,0.700004577636719,0.631578326225281,2,1.2000045776367,0.700004577636705,0.631578313349772,0.000485831797801894,"eligible",TRUE,FALSE
28206,"Oral methamphetamine","SUC0100","031009","B6NJ-Isca1+/- Cyfip2-S968F<J>","F",2024-02-19,2023-11-15,"Misty",96,13.7142857142857,NA,19.1000003814697,82.1999969482422,82.1999969482422,77.0999984741211,81,2,NA,NA,NA,NA,NA,NA,"Days 1-3","20","methamphetamine drinking","mg_L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331812.539388995,"031009_2/19/2024_Oral methamphetamine","031009_2/19/2024_Oral methamphetamine","yes",NA,"Kumar Lab","yes","Isca1tm1b",NA,"OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine position swap every 2 days",0.00267015621584435,5.09999847412109,1.19999694824219,0.809524178504944,1,5.09999847412111,1.1999969482422,0.809524155528347,0.00267015621584437,"eligible",TRUE,FALSE
